Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar
0.68,20.5,2.47,1.03,19.12,0.0,63.16,0.0,2.0028492597145164e-11,8.761928161449625e-12
1.37,34.6,2.45,11.15,29.14,0.0,33.43,0.0,2.8319206823131598e-11,1.2984224804808381e-11
2.05,46.0,2.45,16.87,32.19,0.0,19.96,0.0,3.345116574417694e-11,1.2689547171296704e-11
2.74,51.8,2.46,20.26,33.36,0.0,12.1,0.0,3.1736454824793524e-11,1.1436312704839182e-11
3.42,56.8,2.44,21.81,33.94,0.0,8.99,0.0,3.057173034047351e-11,9.965281657478009e-12
4.11,61.4,2.44,23.37,34.3,0.0,5.91,0.0,2.9726540856397145e-11,8.944881226305992e-12
