Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar
0.08,5.11,2.79,1.47,3.91,0.0,41.7,0.0,1.057794411217197e-11,3.971959862387192e-12
0.24,10.8,1.94,4.46,8.92,0.0,19.51,0.0,1.5750187349207697e-11,8.058035665522116e-12
0.4,17.3,1.56,7.28,9.95,0.0,6.19,0.0,2.4248320842306434e-11,8.304468573704818e-12
0.57,20.8,1.25,9.38,9.7,0.0,2.73,0.0,2.459808336856984e-11,7.677201457119e-12
0.73,20.8,1.62,10.63,9.13,0.0,1.13,0.0,1.9206722630253164e-11,6.866694122566865e-12
0.89,22.9,1.76,11.34,8.44,0.0,0.46,0.0,1.9095472667956737e-11,5.979507248030318e-12
1.05,24.3,2.23,11.95,7.79,0.0,0.19,0.0,1.8225216789797476e-11,5.34403116009065e-12
1.21,24.2,1.23,12.36,7.22,0.0,0.0,0.0,1.5685371763408486e-11,4.7897593007018656e-12
