Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs,err_log_g_bar
0.11,9.1,8.5,0.65,27.23,0.0,1208.98,0.0,2.43971757274203e-11,1.0934947622213266e-10,4.5577141468807155e-11,0.8113193617972836,0.1
0.14,17.6,7.4,0.65,29.91,0.0,1005.64,0.0,7.17045566327245e-11,1.0364163791467382e-10,6.029701353206378e-11,0.36520217796409804,0.1
0.17,19.3,7.4,0.65,32.32,0.0,927.7,0.0,7.100928692455065e-11,9.964704314932881e-11,5.445271743437044e-11,0.33303411047503245,0.1
0.21,24.8,6.4,0.65,35.62,0.0,855.59,0.0,9.491470926177446e-11,9.796639679630684e-11,4.89882370383352e-11,0.22415199065974284,0.1
0.24,30.0,7.2,0.74,37.98,0.0,779.54,0.0,1.215292233735162e-10,9.746478974942089e-11,5.833402721928776e-11,0.20846135131356083,0.1
0.28,35.0,7.3,0.9,40.67,0.0,719.48,0.0,1.4178409393576883e-10,9.5815312181278e-11,5.914422204177785e-11,0.1811628410224993,0.1
0.32,38.3,7.6,1.05,43.2,0.0,673.21,0.0,1.4855833539531427e-10,9.46127790692206e-11,5.895787723260514e-11,0.17235707897988062,0.1
0.35,42.7,8.8,1.21,45.04,0.0,639.89,0.0,1.6882515633119872e-10,9.405342432539225e-11,6.958601291403039e-11,0.17900662485941995,0.1
0.39,47.0,5.3,1.36,47.33,0.0,592.88,0.0,1.8356106285955366e-10,9.322758508604182e-11,4.1398878006622737e-11,0.09794726613137167,0.1
0.42,49.8,5.6,1.52,48.89,0.0,570.71,0.0,1.9136338738746352e-10,9.239511524787715e-11,4.303754897067452e-11,0.09767265456458674,0.1
0.46,52.2,6.2,1.67,51.0,0.0,547.08,0.0,1.9196967479251695e-10,9.181894947728937e-11,4.560199171316495e-11,0.10316573899617475,0.1
0.49,53.4,6.3,1.83,52.6,0.0,532.24,0.0,1.8859748147101157e-10,9.171596530427775e-11,4.4500529335856664e-11,0.10247397887604819,0.1
0.53,54.6,5.9,1.99,54.8,0.0,510.29,0.0,1.8228833185015922e-10,9.205525904768977e-11,3.939564681010767e-11,0.09385851440399946,0.1
0.56,55.5,6.9,2.12,56.23,0.0,470.53,0.0,1.78257328712511e-10,9.174882573152968e-11,4.432344389608382e-11,0.10798673604080856,0.1
0.6,55.9,7.5,2.23,57.57,0.0,435.19,0.0,1.6878032555102092e-10,8.977635685997056e-11,4.528989057719703e-11,0.11653698083271516,0.1
0.63,58.3,7.4,2.35,58.53,0.0,427.73,0.0,1.7484210033100967e-10,8.839626495503033e-11,4.438530162776918e-11,0.11024971410236924,0.1
0.66,59.3,6.3,2.47,59.59,0.0,418.4,0.0,1.7266921159625689e-10,8.748066074644228e-11,3.668856772534295e-11,0.0922784227990046,0.1
0.7,59.5,6.7,2.59,61.08,0.0,407.7,0.0,1.6390241258974883e-10,8.667192448507287e-11,3.6912476112649313e-11,0.09780749676476594,0.1
0.87,59.1,5.1,3.18,66.09,0.0,332.63,0.0,1.3010834841111143e-10,8.172934142717362e-11,2.245524794912583e-11,0.07495437758736326,0.1
1.05,62.6,5.5,3.96,69.65,0.0,278.38,0.0,1.209508214316699e-10,7.534789780994266e-11,2.125333922920717e-11,0.07631372685200909,0.1
1.22,65.6,4.8,5.5,72.34,0.0,246.3,0.0,1.1431344233806657e-10,7.030864825540928e-11,1.6728796439717058e-11,0.06355529003462221,0.1
1.4,70.7,4.6,7.05,75.45,0.0,231.32,0.0,1.1570716337910227e-10,6.70390786829446e-11,1.5056660581156165e-11,0.05651356765926331,0.1
1.57,73.9,4.0,8.58,78.94,0.0,213.33,0.0,1.1272978513455289e-10,6.583484597714188e-11,1.2203495007800042e-11,0.047014287621461634,0.1
1.75,78.5,4.2,10.09,82.71,0.0,201.89,0.0,1.1411709816890666e-10,6.522818607747839e-11,1.2211256364570903e-11,0.04647227577053904,0.1
1.92,82.4,4.6,11.55,87.55,0.0,189.35,0.0,1.1460475829063405e-10,6.694072259883549e-11,1.2795676896527102e-11,0.04848918972706209,0.1
2.1,87.1,4.9,13.06,92.38,0.0,166.62,0.0,1.1707562101499389e-10,6.848223126597805e-11,1.3172687553925832e-11,0.04886436191333946,0.1
2.27,89.6,5.4,14.78,95.96,0.0,136.43,0.0,1.14614513940479e-10,6.885027321115701e-11,1.3815142305325593e-11,0.05234799558655267,0.1
2.45,94.9,5.7,16.4,96.45,0.0,101.1,0.0,1.191285334415369e-10,6.50835949395707e-11,1.4310487684230988e-11,0.052170253885111394,0.1
2.62,98.1,5.0,18.13,95.98,0.0,91.89,0.0,1.1903815260555766e-10,6.10401657490496e-11,1.2134368257447263e-11,0.044270589388710674,0.1
2.79,99.3,5.7,20.29,96.23,0.0,81.24,0.0,1.145364579959209e-10,5.856390823927674e-11,1.3149200615845903e-11,0.04985858100399869,0.1
2.97,98.6,7.2,22.34,96.64,0.0,70.11,0.0,1.0608325463240306e-10,5.639960278759594e-11,1.549288911467144e-11,0.06342637463901445,0.1
3.16,101.0,8.7,24.5,96.45,0.0,55.69,0.0,1.0461768840786821e-10,5.3857970035334855e-11,1.8023245329672347e-11,0.07481904935758991,0.1
3.33,103.0,9.4,26.22,95.51,0.0,46.58,0.0,1.032475299915622e-10,5.107943523933851e-11,1.8845180231469606e-11,0.07926928407554498,0.1
3.51,107.0,9.1,27.95,94.38,0.0,39.61,0.0,1.0570849598506262e-10,4.833465073165989e-11,1.798032361615084e-11,0.07387065019288956,0.1
3.68,114.0,7.4,29.68,93.3,0.0,34.08,0.0,1.1444882514218956e-10,4.608729312795725e-11,1.4858268527231626e-11,0.056382090633053744,0.1
3.85,112.0,8.1,29.78,92.28,0.0,29.83,0.0,1.0559048159289258e-10,4.330562960058347e-11,1.5272908944686247e-11,0.06281759470386321,0.1
4.03,114.0,7.6,30.0,91.15,0.0,24.84,0.0,1.0450910087425746e-10,4.064372483156457e-11,1.3934546783234329e-11,0.05790593092043357,0.1
4.2,116.0,7.2,30.11,89.82,0.0,20.34,0.0,1.0382839553739895e-10,3.812104218612957e-11,1.2889042204642629e-11,0.05391241844316229,0.1
4.38,114.0,7.8,30.65,88.18,0.0,17.27,0.0,9.615791701444238e-11,3.571722565713954e-11,1.3158451801976326e-11,0.059429771207813405,0.1
4.73,114.0,11.4,31.83,85.52,0.0,14.11,0.0,8.904263774276059e-11,3.1996591449734676e-11,1.7808527548552117e-11,0.08685889638065035,0.1
5.25,109.0,9.9,33.35,82.4,0.0,8.84,0.0,7.334037856003787e-11,2.7821951313769306e-11,1.3322380692557337e-11,0.07889019029068244,0.1
5.78,107.0,12.6,34.64,77.56,0.0,3.77,0.0,6.419322161030619e-11,2.359212415113142e-11,1.511840359420295e-11,0.10228243872861628,0.1
6.3,105.0,12.5,34.75,74.17,0.0,4.92,0.0,5.671363757430755e-11,2.0361131857099915e-11,1.3503247041501796e-11,0.1034034480722028,0.1
6.82,101.0,5.2,33.99,71.94,0.0,2.59,0.0,4.847388495144627e-11,1.7786280117012526e-11,4.9913703316340715e-12,0.0447194317999388,0.1
7.35,94.5,4.6,32.7,69.09,0.0,1.7,0.0,3.937546837301924e-11,1.5238294355454933e-11,3.8333789315531956e-12,0.042280520989522924,0.1
7.87,90.8,6.1,30.97,66.92,0.0,0.0,0.0,3.395051914254049e-11,1.3170181543443121e-11,4.561633629284075e-12,0.058352342282154974,0.1
