Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs
0.09,7.0,2.49,1.74,3.78,0.0,85.81,0.0,1.764424280089568e-11,3.662728753513279e-12,1.255261844978007e-11,0.30896950283974195
0.25,14.9,1.35,4.38,11.32,0.0,82.32,0.0,2.877941640656461e-11,1.0792520970129187e-11,5.215062033404326e-12,0.07869765779454899
0.41,21.1,1.37,6.41,15.94,0.0,43.75,0.0,3.5190910919104475e-11,1.328955848641752e-11,4.5698149724334726e-12,0.05639653461682038
0.58,26.0,1.24,7.97,17.47,0.0,20.85,0.0,3.777184137953882e-11,1.2075889572384305e-11,3.6028525623560104e-12,0.04142501212000248
0.74,27.5,1.59,9.12,17.72,0.0,11.43,0.0,3.311945051395373e-11,1.051823822804379e-11,3.829812823068104e-12,0.05022023463463057
0.9,28.8,2.57,9.81,17.18,0.0,7.49,0.0,2.986702193627533e-11,8.779353916417995e-12,5.3304337761269166e-12,0.07750950128412203
1.08,29.5,1.85,10.01,16.66,0.0,5.51,0.0,2.6113779417482082e-11,7.171061380354027e-12,3.27528758795538e-12,0.05447083332345871
