Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar
0.87,23.4,5.55,3.13,27.44,0.0,76.66,0.0,2.0396794344950962e-11,1.4388825370303318e-11
1.74,28.0,5.2,4.07,38.72,0.0,36.41,0.0,1.4602131973155045e-11,1.4270307836649264e-11
2.61,36.7,4.25,7.08,40.85,0.0,18.57,0.0,1.672403531745136e-11,1.0982487579868852e-11
3.5,47.6,4.25,10.56,41.42,0.0,10.76,0.0,2.0979508811487845e-11,8.975308613563334e-12
4.37,63.3,4.75,13.36,40.22,0.0,6.42,0.0,2.9714979700571054e-11,7.321890425016326e-12
5.24,71.2,5.25,17.35,39.25,0.0,3.11,0.0,3.135293161010879e-11,6.625685126444556e-12
6.11,68.1,6.0,19.51,37.01,0.0,1.37,0.0,2.4598151297730598e-11,5.651527377025586e-12
6.98,74.4,6.0,20.91,34.75,0.0,0.86,0.0,2.5700401218446087e-11,4.833354644892793e-12
