Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs
1.92,26.9,8.0,-8.25,24.52,0.0,22.17,0.0,1.2213855739626394e-11,3.925270697835319e-12,7.264746908327967e-12,0.2583164204629007
3.83,46.8,5.0,-11.91,32.41,0.0,10.5,0.0,1.8532857524916277e-11,3.243791183924559e-12,3.960012291648777e-12,0.09279796621864354
5.75,47.6,5.0,-2.02,32.86,0.0,5.0,0.0,1.277013579829695e-11,3.0198956641497823e-12,2.6828016382976788e-12,0.09123833653429661
7.67,48.1,8.0,17.45,32.97,0.0,3.29,0.0,9.775618478546744e-12,3.5830805814579538e-12,3.2517649824687716e-12,0.1444638609241586
9.59,52.2,10.0,24.22,33.05,0.0,1.99,0.0,9.208138728316769e-12,3.827970817750601e-12,3.5280225012707925e-12,0.1663963532196367
