Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs,err_log_g_bar
2.17,12.6,10.0,-8.64,21.61,0.0,19.17,0.0,2.3709959450420183e-12,2.3722870296946317e-12,3.763485627050823e-12,0.6893563204813521,0.1
4.32,23.0,10.0,-7.74,27.24,0.0,9.84,0.0,3.968454269419139e-12,2.3338201991709206e-12,3.4508297994949033e-12,0.377647375568045,0.1
6.49,30.0,8.0,15.6,34.0,0.0,6.78,0.0,4.494146935230181e-12,4.101458363022957e-12,2.3968783654560968e-12,0.2316237236817343,0.1
8.65,36.0,8.0,23.65,34.44,0.0,4.16,0.0,4.855549086460946e-12,4.317464704761962e-12,2.1580218162048648e-12,0.19301976973477855,0.1
10.83,40.0,8.0,28.17,36.32,0.0,2.72,0.0,4.787854906682077e-12,4.348330125489594e-12,1.915141962672831e-12,0.17371779276130073,0.1
