Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs,err_log_g_bar
0.51,8.54,1.53,3.47,6.36,0.0,6.37,0.0,4.6344160561505524e-12,2.050313967374045e-12,1.6605753081757248e-12,0.15561371365620028,0.1
1.02,15.1,1.41,5.33,8.66,0.0,2.82,0.0,7.244412606900763e-12,2.0940104748003443e-12,1.3529300365205398e-12,0.0811066515872298,0.1
1.53,19.8,1.8,6.34,9.09,0.0,1.19,0.0,8.304020345333904e-12,1.7265018670060343e-12,1.5098218809698008e-12,0.07896263307331851,0.1
2.04,21.9,1.82,6.86,8.75,0.0,0.52,0.0,7.619167427734913e-12,1.3557395062138217e-12,1.2663821660710083e-12,0.07218410566793775,0.1
2.56,24.0,1.89,7.05,8.17,0.0,0.22,0.0,7.291753402410969e-12,1.0516955430979619e-12,1.1484511608797277e-12,0.06840138089976217,0.1
3.07,25.0,2.05,7.04,7.65,0.0,0.0,0.0,6.597677707574168e-12,8.3207641646794e-13,1.0820191440421636e-12,0.0712242950321333,0.1
