Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar
1.02,56.1,3.4,4.05,24.58,0.0,54.4,0.0,9.99942449917291e-11,1.011919671181373e-11
2.04,71.1,3.0,7.98,36.06,0.0,30.79,0.0,8.030794056078857e-11,1.1340220676763685e-11
3.05,80.7,1.5,14.47,40.35,0.0,17.94,0.0,6.919850071499806e-11,1.0874590571123205e-11
4.07,82.8,1.5,19.07,42.21,0.0,8.16,0.0,5.459032994418261e-11,9.989140399684094e-12
5.09,83.7,1.5,21.9,39.32,0.0,4.45,0.0,4.4604901893679554e-11,7.975508170355958e-12
6.11,86.0,1.5,24.6,37.93,0.0,2.49,0.0,3.9228811176018575e-11,7.02523749502758e-12
7.13,88.3,2.3,26.68,36.09,0.0,1.32,0.0,3.5438989674753974e-11,6.195508446002645e-12
8.14,90.0,3.0,25.72,33.53,0.0,0.0,0.0,3.22485408460436e-11,4.871714804992504e-12
