Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs
1.95,32.0,10.0,7.85,23.82,0.0,23.44,0.0,1.70182461175358e-11,5.738983032800304e-12,1.0636403823459876e-11,0.2714340511895324
3.88,57.6,10.0,15.1,35.57,0.0,10.77,0.0,2.7711669837781237e-11,7.188369619677853e-12,9.62210758256293e-12,0.15079669510529575
5.83,70.9,7.0,20.84,33.21,0.0,4.16,0.0,2.79430218568885e-11,5.479627747924637e-12,5.517662990076714e-12,0.08575631518540938
7.78,77.0,6.0,25.68,32.58,0.0,2.09,0.0,2.4697404126189453e-11,4.95776998404316e-12,3.848946097587966e-12,0.06768225691998729
9.72,82.5,6.0,29.5,31.97,0.0,1.23,0.0,2.2692956833634962e-11,4.6054089339301684e-12,3.300793721255994e-12,0.0631701064586548
11.66,84.3,6.0,30.81,29.08,0.0,0.46,0.0,1.975177154057539e-11,3.813555900191599e-12,2.8116400769502334e-12,0.06182127856274046
13.59,83.9,6.0,28.8,26.58,0.0,0.0,0.0,1.678625900344545e-11,2.8203321744227964e-12,2.4008952090744388e-12,0.06211601648199073
