Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs,err_log_g_bar
0.21,55.5,7.21,5.41,32.3,0.0,541.3,0.0,4.753528765666961e-10,8.501846500228093e-11,1.2350609874039203e-10,0.11283831403684487,0.1
0.63,63.2,5.22,13.09,52.43,0.0,190.53,0.0,2.0546746462113574e-10,7.951743506110228e-11,3.394114447222559e-11,0.07174105049161311,0.1
1.04,66.6,7.97,16.91,57.12,0.0,90.51,0.0,1.382179902632393e-10,5.97454894324853e-11,3.308100247441493e-11,0.10394375437744495,0.1
1.46,70.5,4.62,16.91,56.92,0.0,39.5,0.0,1.1032522784880707e-10,4.230529489010797e-11,1.4459646884013863e-11,0.05692029805370279,0.1
1.88,76.1,4.69,16.7,53.72,0.0,15.63,0.0,9.982996506282844e-11,2.9680870194804995e-11,1.230492867660093e-11,0.05353064704668202,0.1
2.3,78.8,4.52,15.77,48.94,0.0,7.49,0.0,8.749315023587784e-11,2.0378227303338856e-11,1.0037285255486492e-11,0.0498226156904238,0.1
2.71,80.1,6.65,14.85,45.52,0.0,3.28,0.0,7.672646617040231e-11,1.502666483690152e-11,1.2739850188094267e-11,0.0721113184683302,0.1
3.14,80.1,6.28,13.92,42.09,0.0,1.41,0.0,6.621933863751281e-11,1.114198962046963e-11,1.038345684503322e-11,0.06809910977159604,0.1
3.55,80.1,5.09,13.09,39.26,0.0,0.63,0.0,5.857147135825077e-11,8.599676237208948e-12,7.443914836791422e-12,0.055194979098315895,0.1
3.96,80.4,5.4,12.99,36.87,0.0,0.28,0.0,5.290130266411773e-11,6.943439600111256e-12,7.106145133985963e-12,0.05833806473327262,0.1
4.38,80.1,7.58,12.99,34.8,0.0,0.13,0.0,4.747231126068271e-11,5.7287810436591145e-12,8.984772018875778e-12,0.08219605924660794,0.1
4.8,80.4,8.9,13.09,33.03,0.0,0.05,0.0,4.364357469789713e-11,4.839824014760969e-12,9.662383453017026e-12,0.09614977335669009,0.1
5.22,80.6,9.37,13.09,31.53,0.0,0.02,0.0,4.033193285081867e-11,4.149802670240194e-12,9.37742458590995e-12,0.10097616117700918,0.1
5.63,80.6,9.37,13.92,30.23,0.0,0.0,0.0,3.7394793868787475e-11,3.7455628994766064e-12,8.694521552122546e-12,0.10097616117700915,0.1
