Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs
1.61,23.4,10.0,5.21,28.61,0.0,43.88,0.0,1.1021870236091512e-11,8.784527801543633e-12,9.420401911189326e-12,0.3711918648745742
3.23,40.6,5.0,10.57,37.58,0.0,19.59,0.0,1.653860975355782e-11,8.205824732848103e-12,4.073549200383699e-12,0.10696908421262359
4.84,45.5,5.0,15.71,39.1,0.0,14.19,0.0,1.3862031663306988e-11,6.7708791510320805e-12,3.0466003655619756e-12,0.09544933668203337
6.45,49.2,5.0,20.94,44.01,0.0,11.07,0.0,1.2162418574340803e-11,7.069037251900059e-12,2.472036295597724e-12,0.08827123615919752
8.06,50.4,5.0,25.97,48.52,0.0,7.95,0.0,1.0213520994027156e-11,7.44468963708946e-12,2.0264922607196737e-12,0.086169540060169
9.66,50.4,5.0,29.26,49.44,0.0,3.35,0.0,8.521840498122038e-12,6.972387016308116e-12,1.6908413686750076e-12,0.08616954006016901
