Rad,Vobs,errV,Vgas,Vdisk,Vbul,SBdisk,SBbul,g_obs,g_bar,err_g_obs,err_log_g_obs,err_log_g_bar
0.78,14.5,8.1,3.09,15.78,0.0,53.49,0.0,8.735562124540777e-12,5.5696656104046484e-12,9.759731477073144e-12,0.4852117659884606,0.1
2.34,32.6,26.8,8.01,29.57,0.0,27.34,0.0,1.471867777007841e-11,6.94347419234552e-12,2.4200034615834442e-11,0.7140547309820336,0.1
3.91,48.6,11.3,11.69,39.92,0.0,21.36,0.0,1.9576959211547158e-11,7.73691960987458e-12,9.103688851460201e-12,0.20195587018546277,0.1
5.47,58.1,6.1,14.84,44.43,0.0,11.76,0.0,1.9999281497227298e-11,7.152453510954691e-12,4.199504892705215e-12,0.09119436625162945,0.1
7.04,65.9,8.71,17.28,44.27,0.0,7.46,0.0,1.999160327874014e-11,5.8854892724245285e-12,5.2845785905258466e-12,0.1148013638050781,0.1
8.6,72.5,12.2,20.43,44.23,0.0,4.27,0.0,1.9807379235877343e-11,5.258847787872699e-12,6.666207632488375e-12,0.14616255666812888,0.1
10.17,78.6,28.4,23.88,42.94,0.0,2.88,0.0,1.9686730405313613e-11,4.754979081545579e-12,1.4226543091880575e-11,0.3138413049886094,0.1
17.97,97.1,10.0,35.26,33.89,0.0,0.23,0.0,1.700355919045956e-11,3.2778104684063386e-12,3.5022778971080456e-12,0.08945303437760078,0.1
21.07,99.4,10.0,36.58,30.93,0.0,0.09,0.0,1.5196993861107473e-11,2.7938514469704044e-12,3.0577452436835964e-12,0.08738319555397421,0.1
22.72,100.0,10.0,37.09,29.59,0.0,0.05,0.0,1.4263993353699081e-11,2.5867069414851315e-12,2.8527986707398164e-12,0.08685889638065035,0.1
28.61,99.1,10.0,39.02,25.82,0.0,0.0,0.0,1.112445916065582e-11,2.1022548988423553e-12,2.2450977115349788e-12,0.08764772591387524,0.1
